transaction_id,timestamp,amount,merchant_category,transaction_type,hour_of_day,day_of_week,is_international,customer_age,account_age_days,distance_from_home,city,country,num_transactions_last_hour,avg_amount_last_24h,is_fraud
TXN-000748,2026-02-21 18:22:26,82.97,grocery,payment,18,5,1,29,3575,126.6,Paris,France,1,62.57,0
TXN-000749,2026-01-15 12:21:15,861.95,travel,payment,12,3,1,38,2592,47.5,Lagos,Nigeria,3,14.11,0
TXN-000750,2026-02-13 06:07:08,320.68,atm_withdrawal,payment,6,4,1,20,1909,98.6,Berlin,Germany,3,95.42,0
TXN-000751,2026-01-08 12:41:49,48.11,restaurant,purchase,12,3,1,24,1918,307.4,Mexico City,Mexico,4,116.07,0
TXN-000752,2026-02-12 19:56:23,90.65,restaurant,transfer,19,3,1,37,2126,491.7,Mumbai,India,3,775.67,0
TXN-000753,2026-02-06 15:04:01,123.37,utilities,transfer,15,4,1,54,1920,46.3,Mumbai,India,4,75.63,0
TXN-000754,2026-02-10 11:18:24,3842.49,travel,purchase,11,1,1,41,1381,116.1,Mexico City,Mexico,2,454.52,0
TXN-000755,2026-02-17 09:55:53,73.51,gas_station,withdrawal,9,1,0,19,9,30.0,New York,USA,0,21.54,0
TXN-000756,2026-01-19 19:43:38,7400.97,cryptocurrency,purchase,19,0,1,39,1001,387.8,São Paulo,Brazil,0,14.3,0
TXN-000757,2026-01-24 21:59:41,751.8,electronics,payment,21,5,1,30,1730,133.5,Shanghai,China,3,49.64,0
TXN-000758,2026-01-27 08:37:49,32.67,grocery,refund,8,1,1,48,1217,177.5,Moscow,Russia,2,86.35,0
TXN-000759,2026-01-05 01:59:22,496.08,clothing,payment,1,0,1,22,1835,38.2,Mumbai,India,1,49.65,0
TXN-000760,2026-02-11 07:55:28,93.92,grocery,purchase,7,2,1,32,1173,122.4,Moscow,Russia,1,18.42,0
TXN-000761,2026-02-22 20:16:45,1823.1,wire_transfer,refund,20,6,1,45,2920,149.5,Paris,France,2,127.46,0
TXN-000762,2026-02-26 15:53:04,43.06,restaurant,transfer,15,3,1,18,3422,207.3,Seoul,South Korea,3,69.26,0
TXN-000763,2026-02-11 13:08:19,645.75,healthcare,purchase,13,2,1,44,59,184.3,Lagos,Nigeria,1,168.82,0
TXN-000764,2026-02-23 06:59:45,449.54,clothing,purchase,6,0,1,51,2997,135.7,Moscow,Russia,1,32.67,0
TXN-000765,2026-02-21 04:10:57,112.06,grocery,payment,4,5,1,25,281,25.4,Tokyo,Japan,3,298.16,0
TXN-000766,2026-01-20 08:15:25,853.59,electronics,purchase,8,1,1,31,59,39.0,Tokyo,Japan,0,14.45,0
TXN-000767,2026-01-14 08:46:06,37.29,gas_station,payment,8,2,1,27,1422,110.9,Moscow,Russia,1,34.12,0
TXN-000768,2026-01-07 17:49:01,170.7,clothing,purchase,17,2,1,54,3531,16.6,Toronto,Canada,3,19.85,0
TXN-000769,2026-01-10 17:50:17,5811.26,travel,payment,17,5,1,36,429,132.0,Mexico City,Mexico,2,44.03,0
TXN-000770,2026-02-13 02:05:13,776.13,online_shopping,purchase,2,4,1,35,605,108.1,Mumbai,India,1,127.35,1
TXN-000771,2026-02-14 01:29:50,483.53,online_shopping,withdrawal,1,5,1,29,246,20.5,London,UK,2,7.94,0
TXN-000772,2026-02-21 03:37:03,587.36,wire_transfer,purchase,3,5,1,27,2408,0.9,Berlin,Germany,1,641.34,0
TXN-000773,2026-01-16 01:29:29,37.9,grocery,withdrawal,1,4,1,36,3154,81.8,Berlin,Germany,4,44.79,0
TXN-000774,2026-02-01 06:01:20,86.67,grocery,transfer,6,6,1,52,1572,58.7,Shanghai,China,7,75.62,0
TXN-000775,2026-01-25 10:18:27,89.05,gas_station,transfer,10,6,1,18,1665,75.3,London,UK,4,65.68,0
TXN-000776,2026-02-07 22:27:09,416.26,electronics,transfer,22,5,1,33,1963,89.2,Moscow,Russia,4,144.0,0
TXN-000777,2026-01-30 07:55:03,159.87,grocery,payment,7,4,1,41,2847,175.2,Toronto,Canada,1,195.14,0
TXN-000778,2026-01-08 14:50:14,350.93,atm_withdrawal,withdrawal,14,3,1,51,211,56.7,Tokyo,Japan,0,63.34,0
TXN-000779,2026-01-03 17:24:42,501.56,electronics,payment,17,5,1,44,1684,386.7,Lagos,Nigeria,5,5.25,0
TXN-000780,2026-03-01 02:20:52,83.38,grocery,transfer,2,6,1,22,1081,47.8,Paris,France,0,268.28,0
TXN-000781,2026-01-28 13:21:29,339.09,online_shopping,purchase,13,2,1,29,2560,68.9,Dubai,UAE,1,38.22,0
TXN-000782,2026-01-15 07:32:17,543.57,clothing,refund,7,3,1,41,1797,89.5,Moscow,Russia,1,23.67,0
TXN-000783,2026-01-28 05:21:14,87.48,entertainment,purchase,5,2,1,34,2405,114.0,London,UK,2,33.13,1
TXN-000784,2026-01-14 14:19:33,544.26,electronics,purchase,14,2,1,18,1694,60.0,Tokyo,Japan,3,62.25,0
TXN-000785,2026-02-09 16:44:06,1146.1,healthcare,withdrawal,16,0,1,50,1897,180.7,Sydney,Australia,5,12.68,0
TXN-000786,2026-01-06 02:14:28,945.91,atm_withdrawal,withdrawal,2,1,1,40,1866,35.3,Toronto,Canada,0,349.84,0
TXN-000787,2026-02-13 15:31:44,195.67,grocery,refund,15,4,1,18,3557,2.7,Tokyo,Japan,3,14.99,0
TXN-000788,2026-01-22 01:55:10,17.7,gas_station,purchase,1,3,1,54,6,345.4,Moscow,Russia,4,37.93,0
TXN-000789,2026-01-22 06:40:20,3915.65,travel,purchase,6,3,1,66,3344,29.5,Mexico City,Mexico,1,40.34,0
TXN-000790,2026-02-05 15:22:14,70.58,grocery,purchase,15,3,1,18,1678,13.5,Mexico City,Mexico,6,56.76,1
TXN-000791,2026-01-19 08:35:52,46.45,gas_station,purchase,8,0,1,39,2294,50.0,Moscow,Russia,2,11.24,0
TXN-000792,2026-02-06 07:00:27,121.01,clothing,purchase,7,4,1,48,1227,38.7,London,UK,5,19.85,0
TXN-000793,2026-02-03 22:52:22,492.83,electronics,purchase,22,1,1,33,365,50.5,Mexico City,Mexico,1,348.17,0
TXN-000794,2026-01-28 07:54:57,1869.05,travel,purchase,7,2,1,42,2845,141.1,Toronto,Canada,0,17.16,0
TXN-000795,2026-01-31 10:21:17,50.53,restaurant,purchase,10,5,1,44,1664,165.6,Tokyo,Japan,1,59.61,0
TXN-000796,2026-01-27 13:05:37,677.37,online_shopping,purchase,13,1,1,62,245,456.9,Mexico City,Mexico,0,124.82,0
TXN-000797,2026-02-20 07:48:18,21.0,restaurant,purchase,7,4,1,34,492,34.3,Seoul,South Korea,2,83.74,0
TXN-000798,2026-02-13 06:47:54,41.93,grocery,purchase,6,4,1,32,2423,214.9,Berlin,Germany,1,43.68,0
TXN-000799,2026-01-18 17:14:51,291.28,electronics,refund,17,6,1,41,2902,6.5,London,UK,0,47.56,0
TXN-000800,2026-02-18 06:40:53,26.52,grocery,transfer,6,2,1,33,32,3.5,Tokyo,Japan,0,37.85,0
TXN-000801,2026-01-31 04:15:39,131.98,grocery,payment,4,5,1,40,1130,66.1,Mexico City,Mexico,3,186.29,1
TXN-000802,2026-02-10 01:33:50,64.65,grocery,payment,1,1,0,24,3150,22.7,New York,USA,2,8.91,0
TXN-000803,2026-01-31 15:57:09,490.95,online_shopping,transfer,15,5,1,46,360,438.7,Toronto,Canada,1,227.04,0
TXN-000804,2026-01-01 09:48:03,24.3,grocery,purchase,9,3,1,47,456,382.8,Toronto,Canada,4,14.36,0
TXN-000805,2026-02-02 13:47:00,44.13,grocery,purchase,13,0,1,28,3189,85.1,Lagos,Nigeria,4,61.8,0
TXN-000806,2026-01-02 16:09:17,81.65,clothing,refund,16,4,1,19,1497,66.1,Mexico City,Mexico,3,22.07,0
TXN-000807,2026-01-23 19:44:39,2181.36,gambling,purchase,19,4,1,42,3193,130.5,Berlin,Germany,2,152.04,0
TXN-000808,2026-01-24 13:40:00,299.95,online_shopping,withdrawal,13,5,1,18,2311,113.3,Paris,France,3,35.29,0
TXN-000809,2026-01-04 03:28:36,832.71,electronics,transfer,3,6,1,53,1726,151.1,Dubai,UAE,2,81.07,0
TXN-000810,2026-01-27 21:50:04,177.47,online_shopping,transfer,21,1,1,33,830,80.3,Berlin,Germany,0,43.86,0
TXN-000811,2026-02-08 08:36:51,1504.82,travel,purchase,8,6,1,41,1256,305.3,Seoul,South Korea,1,11.53,0
TXN-000812,2026-01-09 16:52:22,44.08,utilities,purchase,16,4,1,49,2694,25.2,Tokyo,Japan,2,63.99,0
TXN-000813,2026-01-13 16:14:35,106.17,restaurant,purchase,16,1,1,37,220,63.1,London,UK,4,60.74,0
TXN-000814,2026-02-17 10:09:40,75.19,grocery,withdrawal,10,1,1,28,161,55.3,Lagos,Nigeria,3,34.57,0
TXN-000815,2026-02-12 22:01:01,39.7,restaurant,purchase,22,3,1,24,3238,22.8,Berlin,Germany,3,17.67,0
TXN-000816,2026-02-03 17:00:17,614.85,online_shopping,transfer,17,1,1,31,2552,15.0,Paris,France,0,29.24,0
TXN-000817,2026-02-11 03:43:49,473.29,online_shopping,transfer,3,2,0,54,3495,53.8,New York,USA,1,216.44,0
TXN-000818,2026-01-26 16:38:55,145.74,entertainment,transfer,16,0,1,49,2292,37.8,Mexico City,Mexico,2,15.88,0
TXN-000819,2026-01-31 21:05:03,27.51,restaurant,purchase,21,5,1,20,299,247.8,Lagos,Nigeria,3,54.01,0
TXN-000820,2026-02-27 17:51:53,73.37,grocery,purchase,17,4,1,37,1566,153.1,Lagos,Nigeria,2,106.81,0
TXN-000821,2026-02-14 21:07:14,106.76,clothing,payment,21,5,1,52,2929,36.3,Shanghai,China,5,34.3,0
TXN-000822,2026-01-05 18:21:30,83.81,utilities,payment,18,0,1,36,2438,525.1,Shanghai,China,0,28.06,1
TXN-000823,2026-02-19 22:39:32,187.05,grocery,payment,22,3,1,52,2751,214.4,Moscow,Russia,2,369.57,0
TXN-000824,2026-02-11 15:54:55,183.46,utilities,transfer,15,2,1,33,381,98.6,Paris,France,4,33.43,0
TXN-000825,2026-02-05 17:58:56,25.68,gas_station,withdrawal,17,3,0,34,2378,1002.7,New York,USA,1,49.38,0
TXN-000826,2026-01-21 08:45:44,154.79,clothing,transfer,8,2,1,37,2468,4.3,Seoul,South Korea,4,8.48,0
TXN-000827,2026-02-03 08:29:19,3533.04,wire_transfer,withdrawal,8,1,1,53,533,88.8,Berlin,Germany,1,47.82,0
TXN-000828,2026-01-24 19:08:22,204.38,electronics,refund,19,5,1,31,1172,21.2,Lagos,Nigeria,1,21.31,0
TXN-000829,2026-03-01 03:17:55,54.32,restaurant,purchase,3,6,1,32,3479,78.9,London,UK,1,38.78,1
TXN-000830,2026-02-03 20:28:36,134.37,clothing,purchase,20,1,1,27,3261,126.4,Mumbai,India,1,31.08,0
TXN-000831,2026-02-03 06:19:52,920.28,online_shopping,purchase,6,1,1,43,725,268.8,Seoul,South Korea,4,236.21,0
TXN-000832,2026-02-09 16:20:21,61.3,gas_station,payment,16,0,0,42,813,76.4,New York,USA,5,64.21,0
TXN-000833,2026-02-08 15:34:16,58.8,grocery,purchase,15,6,1,24,2322,649.1,Tokyo,Japan,1,35.78,0
TXN-000834,2026-01-26 21:43:22,29.97,entertainment,transfer,21,0,1,45,3348,307.0,Lagos,Nigeria,4,48.16,0
TXN-000835,2026-02-16 10:41:01,816.59,gambling,payment,10,0,1,19,2010,748.0,Shanghai,China,1,20.83,0
TXN-000836,2026-01-29 23:35:34,545.57,electronics,purchase,23,3,1,31,834,212.0,Mexico City,Mexico,3,96.81,0
TXN-000837,2026-01-26 07:06:45,95.96,utilities,purchase,7,0,1,45,2023,378.0,London,UK,1,236.41,0
TXN-000838,2026-01-01 13:17:12,587.22,online_shopping,purchase,13,3,1,51,1871,350.0,Tokyo,Japan,3,79.9,0
TXN-000839,2026-02-09 13:27:10,77.74,restaurant,transfer,13,0,1,59,3142,131.8,Seoul,South Korea,6,127.86,0
TXN-000840,2026-02-27 07:43:24,38.66,restaurant,purchase,7,4,1,29,399,101.2,Mumbai,India,1,40.72,0
TXN-000841,2026-02-23 09:33:26,16.28,grocery,purchase,9,0,1,31,1624,92.6,Paris,France,4,54.04,0
TXN-000842,2026-02-13 09:38:18,1396.18,electronics,purchase,9,4,1,48,2774,391.7,Shanghai,China,1,76.54,0
TXN-000843,2026-01-25 03:29:29,107.82,utilities,purchase,3,6,1,43,397,109.5,Sydney,Australia,4,36.56,0
TXN-000844,2026-01-26 09:44:30,72.35,utilities,refund,9,0,1,26,2685,28.6,Berlin,Germany,0,23.56,0
TXN-000845,2026-02-17 10:15:45,212.67,clothing,payment,10,1,1,32,1589,367.7,Mexico City,Mexico,3,61.24,0
TXN-000846,2026-01-24 11:30:43,623.51,electronics,transfer,11,5,1,34,1354,73.4,Mexico City,Mexico,1,46.44,0
TXN-000847,2026-01-29 20:08:27,223.74,electronics,purchase,20,3,1,53,1277,133.5,Seoul,South Korea,1,223.78,0
TXN-000848,2026-01-04 06:04:10,446.49,online_shopping,payment,6,6,1,43,921,41.6,Tokyo,Japan,5,115.91,0
TXN-000849,2026-01-09 00:42:08,154.86,clothing,purchase,0,4,1,33,3479,168.9,London,UK,2,27.31,0
TXN-000850,2026-01-02 10:21:02,309.29,online_shopping,purchase,10,4,1,51,2590,154.3,London,UK,2,239.16,0
TXN-000851,2026-01-03 09:52:46,108.21,entertainment,payment,9,5,1,47,835,77.7,Toronto,Canada,1,288.63,0
TXN-000852,2026-01-22 04:34:01,33.47,gas_station,purchase,4,3,1,35,1393,123.7,London,UK,2,12.09,0
TXN-000853,2026-01-23 11:51:23,687.88,online_shopping,purchase,11,4,1,31,1854,121.0,Berlin,Germany,1,238.09,0
TXN-000854,2026-01-28 18:32:20,40.76,restaurant,purchase,18,2,1,18,2093,58.9,Lagos,Nigeria,3,23.79,0
TXN-000855,2026-01-14 07:01:50,71.07,utilities,payment,7,2,0,33,2639,462.4,New York,USA,4,9.74,0
TXN-000856,2026-01-08 09:13:45,411.0,clothing,purchase,9,3,1,27,2566,59.5,Berlin,Germany,4,12.52,0
TXN-000857,2026-01-08 00:58:37,1176.49,electronics,purchase,0,3,1,48,1003,138.0,Dubai,UAE,2,185.73,0
TXN-000858,2026-01-05 16:07:16,1084.21,online_shopping,purchase,16,0,1,50,1768,243.9,Berlin,Germany,1,245.62,0
TXN-000859,2026-01-10 21:49:32,1121.67,online_shopping,purchase,21,5,1,39,2951,209.9,São Paulo,Brazil,2,11.31,0
TXN-000860,2026-02-25 15:40:25,696.05,travel,withdrawal,15,2,1,33,3290,121.0,Sydney,Australia,3,163.58,0
TXN-000861,2026-01-05 06:56:57,2373.7,wire_transfer,withdrawal,6,0,1,44,646,26.4,Lagos,Nigeria,2,8.39,0
TXN-000862,2026-01-29 04:27:52,323.61,clothing,transfer,4,3,1,40,992,106.7,Berlin,Germany,4,28.21,0
TXN-000863,2026-01-15 05:17:00,113.01,clothing,withdrawal,5,3,0,42,1208,284.8,New York,USA,1,42.92,0
TXN-000864,2026-02-22 21:24:28,255.83,atm_withdrawal,purchase,21,6,1,39,3374,6.0,Sydney,Australia,1,23.92,0
TXN-000865,2026-02-25 05:00:38,31.71,grocery,payment,5,2,1,43,2433,114.9,Lagos,Nigeria,3,100.53,0
TXN-000866,2026-02-13 11:16:52,58.76,clothing,purchase,11,4,0,32,1524,27.7,New York,USA,3,59.64,0
TXN-000867,2026-02-25 22:47:50,2614.84,healthcare,transfer,22,2,1,39,1167,12.7,Shanghai,China,0,87.92,0
TXN-000868,2026-02-27 20:31:41,151.64,gas_station,refund,20,4,1,37,3404,63.4,Shanghai,China,3,118.47,0
TXN-000869,2026-01-22 13:29:36,812.11,electronics,purchase,13,3,1,58,2448,324.6,Mexico City,Mexico,0,85.48,0
TXN-000870,2026-01-08 03:29:18,30.33,grocery,purchase,3,3,0,44,3124,62.9,New York,USA,0,54.72,0
TXN-000871,2026-01-31 12:56:23,61.28,utilities,refund,12,5,1,18,2885,10.0,Lagos,Nigeria,1,75.99,0
TXN-000872,2026-02-23 09:33:06,164.24,clothing,withdrawal,9,0,1,18,3360,223.6,Moscow,Russia,2,18.62,0
TXN-000873,2026-02-10 08:44:39,26.53,grocery,purchase,8,1,1,42,1243,208.5,Dubai,UAE,0,23.16,0
TXN-000874,2026-02-02 20:15:46,144.94,online_shopping,withdrawal,20,0,0,47,2447,2.4,New York,USA,5,30.1,0
TXN-000875,2026-01-12 14:39:16,574.23,online_shopping,purchase,14,0,0,43,2501,54.3,New York,USA,1,291.91,0
TXN-000876,2026-02-11 04:18:42,2319.79,gambling,purchase,4,2,1,18,1150,0.2,Tokyo,Japan,6,88.73,1
TXN-000877,2026-03-01 00:22:57,559.01,travel,refund,0,6,1,18,638,99.1,Mexico City,Mexico,1,81.38,0
TXN-000878,2026-01-02 11:57:03,981.49,electronics,withdrawal,11,4,1,36,16,957.2,Mexico City,Mexico,4,30.78,1
TXN-000879,2026-02-02 14:49:45,2470.98,gambling,refund,14,0,1,50,1155,52.6,Tokyo,Japan,1,174.21,1
TXN-000880,2026-02-05 11:19:22,249.26,utilities,transfer,11,3,1,52,2845,64.5,São Paulo,Brazil,1,35.48,0
TXN-000881,2026-01-22 17:15:01,605.4,online_shopping,purchase,17,3,1,34,2340,38.5,Moscow,Russia,2,884.12,0
TXN-000882,2026-02-23 23:54:19,1196.45,healthcare,purchase,23,0,1,59,3052,31.0,Paris,France,5,36.47,0
TXN-000883,2026-02-26 20:38:10,217.81,clothing,purchase,20,3,0,49,2126,8.4,New York,USA,3,135.84,0
TXN-000884,2026-01-31 22:29:20,6863.06,cryptocurrency,purchase,22,5,1,21,2756,56.4,Toronto,Canada,1,190.94,1
TXN-000885,2026-01-20 12:54:58,1044.81,travel,transfer,12,1,1,50,1157,139.5,Seoul,South Korea,4,10.28,0
TXN-000886,2026-01-20 14:25:53,1234.02,atm_withdrawal,withdrawal,14,1,1,53,3453,72.3,London,UK,4,94.05,0
TXN-000887,2026-01-14 16:07:07,290.02,online_shopping,purchase,16,2,1,33,915,73.6,Sydney,Australia,0,42.31,0
TXN-000888,2026-01-09 19:53:02,111.72,clothing,refund,19,4,1,40,526,39.9,Toronto,Canada,2,49.92,0
TXN-000889,2026-02-07 15:15:54,88.5,online_shopping,purchase,15,5,1,70,376,20.3,Mumbai,India,2,7.07,0
TXN-000890,2026-01-22 19:26:42,3491.19,travel,purchase,19,3,1,50,1905,128.9,Mumbai,India,5,646.19,1
TXN-000891,2026-01-19 07:41:42,41.42,restaurant,purchase,7,0,1,30,3469,249.6,Dubai,UAE,2,37.67,0
TXN-000892,2026-01-08 13:48:12,683.24,electronics,payment,13,3,1,21,466,75.3,Moscow,Russia,1,9.02,0
TXN-000893,2026-02-20 12:30:09,547.2,clothing,purchase,12,4,1,32,2799,88.5,Toronto,Canada,3,149.06,0
TXN-000894,2026-02-22 01:37:56,757.0,healthcare,purchase,1,6,1,35,524,205.2,Sydney,Australia,2,14.65,0
TXN-000895,2026-01-04 21:31:58,520.33,healthcare,purchase,21,6,1,31,1558,108.5,Moscow,Russia,3,115.5,0
TXN-000896,2026-02-27 18:18:56,620.36,electronics,payment,18,4,1,42,2122,29.9,Toronto,Canada,2,40.27,0
TXN-000897,2026-01-31 09:53:16,59.77,grocery,transfer,9,5,1,33,763,142.4,Dubai,UAE,1,61.83,0
TXN-000898,2026-01-31 02:52:02,643.84,electronics,purchase,2,5,1,33,1346,148.5,Berlin,Germany,1,11.42,0
TXN-000899,2026-02-04 04:42:26,393.92,online_shopping,withdrawal,4,2,1,35,1287,58.2,Shanghai,China,0,44.14,0
TXN-000900,2026-01-25 14:32:51,313.63,clothing,purchase,14,6,1,46,3300,165.1,Moscow,Russia,3,5.57,0
TXN-000901,2026-01-19 11:51:00,91.43,restaurant,purchase,11,0,1,58,1159,257.7,Seoul,South Korea,1,246.2,0
TXN-000902,2026-02-11 04:29:22,263.35,atm_withdrawal,purchase,4,2,1,31,3318,2.8,Mumbai,India,3,67.67,0
TXN-000903,2026-01-06 20:53:04,37.9,gas_station,refund,20,1,1,65,775,70.5,Berlin,Germany,1,203.05,0
TXN-000904,2026-01-14 04:57:55,24.1,restaurant,withdrawal,4,2,1,42,2077,208.2,São Paulo,Brazil,1,65.06,0
TXN-000905,2026-02-24 04:45:14,44.93,gas_station,withdrawal,4,1,0,18,2612,51.7,New York,USA,3,17.29,0
TXN-000906,2026-01-04 22:43:44,33.03,restaurant,transfer,22,6,1,40,1792,174.8,Tokyo,Japan,3,67.93,0
TXN-000907,2026-01-07 20:30:17,998.8,online_shopping,purchase,20,2,1,58,1804,63.8,Tokyo,Japan,2,43.25,0
TXN-000908,2026-01-17 22:17:21,224.42,clothing,purchase,22,5,1,31,2392,113.7,Toronto,Canada,2,15.58,0
TXN-000909,2026-02-12 20:00:19,1717.54,travel,purchase,20,3,1,41,3148,120.8,Shanghai,China,1,8.21,1
TXN-000910,2026-01-10 08:30:01,4430.03,healthcare,withdrawal,8,5,1,41,2359,17.0,Toronto,Canada,3,39.07,1
TXN-000911,2026-02-25 08:43:38,1181.44,atm_withdrawal,payment,8,2,1,45,2437,120.7,Mumbai,India,2,129.13,0
TXN-000912,2026-02-04 18:42:37,1327.66,healthcare,refund,18,2,1,40,2550,83.9,Shanghai,China,2,179.01,0
TXN-000913,2026-02-24 17:58:27,55.28,restaurant,transfer,17,1,1,45,1366,49.8,São Paulo,Brazil,1,26.11,0
TXN-000914,2026-01-15 11:40:50,941.74,electronics,transfer,11,3,1,18,1613,284.0,São Paulo,Brazil,2,40.32,0
TXN-000915,2026-02-17 20:39:15,1017.32,electronics,transfer,20,1,1,48,1632,196.7,Mexico City,Mexico,2,19.21,0
TXN-000916,2026-01-14 15:27:20,496.37,electronics,purchase,15,2,1,45,930,380.5,Toronto,Canada,3,35.31,0
TXN-000917,2026-01-27 21:13:34,68.27,gas_station,refund,21,1,1,37,33,98.7,Seoul,South Korea,4,81.51,0
TXN-000918,2026-01-22 15:02:10,1646.99,healthcare,purchase,15,3,1,26,2627,58.2,Lagos,Nigeria,3,203.93,0
TXN-000919,2026-02-08 13:19:17,48.89,grocery,purchase,13,6,0,41,651,170.8,New York,USA,1,32.45,0
TXN-000920,2026-01-09 06:16:34,1510.42,online_shopping,withdrawal,6,4,1,18,2048,153.7,Toronto,Canada,4,77.09,0
TXN-000921,2026-01-26 07:58:02,39.52,grocery,purchase,7,0,1,38,950,257.9,Toronto,Canada,2,248.42,0
TXN-000922,2026-02-10 20:17:14,2122.25,online_shopping,purchase,20,1,1,53,28,297.5,Sydney,Australia,1,62.72,0
TXN-000923,2026-02-11 02:29:07,98.66,restaurant,purchase,2,2,1,44,1332,63.0,Shanghai,China,3,31.45,0
TXN-000924,2026-01-13 02:44:55,86.36,restaurant,withdrawal,2,1,1,27,2416,84.0,Mumbai,India,3,28.06,0
TXN-000925,2026-01-10 12:35:08,761.28,online_shopping,refund,12,5,1,34,3214,176.8,Moscow,Russia,3,17.61,0
TXN-000926,2026-01-24 22:11:22,3518.12,travel,purchase,22,5,1,32,3144,185.8,Mexico City,Mexico,3,9.25,0
TXN-000927,2026-02-17 14:51:33,1245.8,electronics,purchase,14,1,1,18,512,6.9,Tokyo,Japan,0,68.19,0
TXN-000928,2026-01-10 21:49:26,1534.16,travel,transfer,21,5,1,35,2100,134.9,São Paulo,Brazil,1,39.05,0
TXN-000929,2026-01-31 01:27:41,722.85,online_shopping,transfer,1,5,1,36,1037,37.1,Dubai,UAE,3,117.95,0
TXN-000930,2026-02-07 21:08:48,2933.62,wire_transfer,refund,21,5,1,30,1201,84.6,Mexico City,Mexico,1,180.06,1
TXN-000931,2026-01-16 19:14:33,53.47,restaurant,purchase,19,4,1,32,2513,54.9,São Paulo,Brazil,1,44.94,0
TXN-000932,2026-02-23 10:54:13,201.62,utilities,transfer,10,0,1,43,1113,4.9,Moscow,Russia,2,35.78,0
TXN-000933,2026-01-08 09:09:49,103.63,grocery,purchase,9,3,1,52,2954,17.4,Moscow,Russia,1,10.33,0
TXN-000934,2026-01-02 08:26:41,55.64,entertainment,refund,8,4,1,65,3217,416.9,Mexico City,Mexico,1,19.23,0
TXN-000935,2026-02-08 21:47:15,111.17,restaurant,withdrawal,21,6,1,18,593,46.3,São Paulo,Brazil,0,44.94,0
TXN-000936,2026-02-25 19:08:07,780.04,healthcare,withdrawal,19,2,1,19,226,173.2,Tokyo,Japan,1,52.62,0
TXN-000937,2026-02-01 08:46:23,3807.98,healthcare,purchase,8,6,1,41,1087,347.6,Seoul,South Korea,1,80.91,0
TXN-000938,2026-01-20 04:19:13,73.72,gas_station,purchase,4,1,1,46,2445,88.2,São Paulo,Brazil,3,107.48,0
TXN-000939,2026-02-25 15:41:20,1201.17,online_shopping,purchase,15,2,1,41,2570,45.6,Mexico City,Mexico,1,62.52,0
TXN-000940,2026-02-05 20:59:20,32.47,grocery,purchase,20,3,1,44,3390,98.0,Dubai,UAE,3,11.47,0
TXN-000941,2026-02-04 05:02:58,404.6,entertainment,payment,5,2,1,67,3113,107.0,Tokyo,Japan,4,35.1,0
TXN-000942,2026-01-05 01:10:08,1454.27,gambling,payment,1,0,1,36,2056,116.5,Seoul,South Korea,1,139.55,1
TXN-000943,2026-02-28 20:51:16,486.31,healthcare,purchase,20,5,1,38,783,78.2,Lagos,Nigeria,1,22.91,0
TXN-000944,2026-01-24 15:37:57,1303.05,online_shopping,payment,15,5,1,36,733,144.8,Dubai,UAE,5,33.8,0
TXN-000945,2026-02-28 12:51:59,59.75,entertainment,transfer,12,5,1,60,2544,39.4,Berlin,Germany,1,213.66,0
TXN-000946,2026-01-10 16:49:39,106.23,online_shopping,transfer,16,5,0,31,250,321.6,New York,USA,2,24.37,0
TXN-000947,2026-01-26 08:50:52,104.4,restaurant,transfer,8,0,1,36,687,239.1,London,UK,2,20.13,0
TXN-000948,2026-01-22 07:24:14,232.21,electronics,purchase,7,3,1,40,918,226.1,Sydney,Australia,3,65.48,0
TXN-000949,2026-02-25 06:20:17,487.23,online_shopping,payment,6,2,1,42,1358,81.9,Seoul,South Korea,1,10.16,0
TXN-000950,2026-01-20 00:39:07,32.35,restaurant,purchase,0,1,1,56,2671,278.1,Paris,France,1,74.48,0
TXN-000951,2026-02-08 09:23:00,151.49,grocery,transfer,9,6,1,22,1141,5.2,Sydney,Australia,3,44.34,0
TXN-000952,2026-02-15 18:53:18,84.49,restaurant,purchase,18,6,1,36,2994,5.2,Dubai,UAE,5,32.56,0
TXN-000953,2026-02-15 01:33:26,85.7,restaurant,withdrawal,1,6,1,38,3132,26.4,Seoul,South Korea,1,54.18,0
TXN-000954,2026-01-08 18:40:25,148.48,utilities,payment,18,3,1,40,423,9.2,Tokyo,Japan,2,40.44,0
TXN-000955,2026-02-08 17:57:56,93.18,utilities,purchase,17,6,1,51,3206,189.5,Toronto,Canada,0,75.84,0
TXN-000956,2026-02-15 02:01:55,543.28,electronics,payment,2,6,1,42,737,22.9,Berlin,Germany,2,234.02,0
TXN-000957,2026-02-22 11:10:54,14726.47,cryptocurrency,purchase,11,6,1,18,1735,406.6,Berlin,Germany,3,26.22,1
TXN-000958,2026-03-01 05:47:51,32.48,restaurant,purchase,5,6,1,46,978,27.9,Dubai,UAE,0,25.34,0
TXN-000959,2026-01-30 22:00:40,36.55,gas_station,withdrawal,22,4,0,27,916,33.3,New York,USA,3,13.33,0
TXN-000960,2026-02-28 15:55:44,308.83,online_shopping,purchase,15,5,1,18,1447,138.3,Mumbai,India,2,191.47,0
TXN-000961,2026-01-16 09:42:25,475.83,entertainment,withdrawal,9,4,1,55,1629,72.0,Toronto,Canada,1,37.86,0
TXN-000962,2026-01-19 01:48:13,800.37,online_shopping,refund,1,0,1,32,1200,192.8,Seoul,South Korea,1,36.53,0
